quadrant,box,grid_id,ternary_group
Q2,"(20034, 10776, 20258, 11000)",89_48,Non-Tumor
Q2,"(20034, 10552, 20258, 10776)",89_47,Non-Tumor
Q2,"(20034, 10328, 20258, 10552)",89_46,Non-Tumor
Q2,"(20034, 10104, 20258, 10328)",89_45,Tumor
Q2,"(20034, 9880, 20258, 10104)",89_44,Non-Tumor
Q2,"(20034, 9656, 20258, 9880)",89_43,Non-Tumor
Q2,"(20034, 9432, 20258, 9656)",89_42,Non-Tumor
Q2,"(20034, 9208, 20258, 9432)",89_41,Non-Tumor
Q2,"(20034, 8984, 20258, 9208)",89_40,Non-Tumor
Q2,"(20034, 8760, 20258, 8984)",89_39,Non-Tumor
Q2,"(20034, 8536, 20258, 8760)",89_38,Non-Tumor
Q2,"(20034, 8312, 20258, 8536)",89_37,Empty
Q2,"(20034, 8088, 20258, 8312)",89_36,Empty
Q2,"(20034, 7864, 20258, 8088)",89_35,Empty
Q2,"(20034, 7640, 20258, 7864)",89_34,Non-Tumor
Q2,"(20034, 7416, 20258, 7640)",89_33,Empty
Q2,"(20034, 7192, 20258, 7416)",89_32,Empty
Q2,"(20034, 6968, 20258, 7192)",89_31,Non-Tumor
Q2,"(20034, 6744, 20258, 6968)",89_30,Non-Tumor
Q2,"(19810, 11896, 20034, 12120)",88_53,Non-Tumor
Q2,"(19810, 11672, 20034, 11896)",88_52,Tumor
Q2,"(19810, 11448, 20034, 11672)",88_51,Tumor
Q2,"(19810, 11224, 20034, 11448)",88_50,Non-Tumor
Q2,"(19810, 11000, 20034, 11224)",88_49,Tumor
Q2,"(19810, 10776, 20034, 11000)",88_48,Non-Tumor
Q2,"(19810, 10552, 20034, 10776)",88_47,Non-Tumor
Q2,"(19810, 10328, 20034, 10552)",88_46,Non-Tumor
Q2,"(19810, 10104, 20034, 10328)",88_45,Non-Tumor
Q2,"(19810, 9880, 20034, 10104)",88_44,Empty
Q2,"(19810, 9656, 20034, 9880)",88_43,Non-Tumor
Q2,"(19810, 9432, 20034, 9656)",88_42,Empty
Q2,"(19810, 9208, 20034, 9432)",88_41,Non-Tumor
Q2,"(19810, 8760, 20034, 8984)",88_39,Empty
Q2,"(19810, 8536, 20034, 8760)",88_38,Non-Tumor
Q2,"(19810, 8312, 20034, 8536)",88_37,Non-Tumor
Q2,"(19810, 8088, 20034, 8312)",88_36,Empty
Q2,"(19810, 7864, 20034, 8088)",88_35,Empty
Q2,"(19810, 7640, 20034, 7864)",88_34,Empty
Q2,"(19810, 7416, 20034, 7640)",88_33,Non-Tumor
Q2,"(19810, 7192, 20034, 7416)",88_32,Empty
Q2,"(19810, 6968, 20034, 7192)",88_31,Empty
Q2,"(19810, 6744, 20034, 6968)",88_30,Empty
Q2,"(19586, 11896, 19810, 12120)",87_53,Non-Tumor
Q2,"(19586, 11672, 19810, 11896)",87_52,Non-Tumor
Q2,"(19586, 11448, 19810, 11672)",87_51,Non-Tumor
Q2,"(19586, 11224, 19810, 11448)",87_50,Non-Tumor
Q2,"(19586, 11000, 19810, 11224)",87_49,Non-Tumor
Q2,"(19586, 10776, 19810, 11000)",87_48,Non-Tumor
Q2,"(19586, 10552, 19810, 10776)",87_47,Non-Tumor
Q2,"(19586, 10328, 19810, 10552)",87_46,Empty
Q2,"(19586, 10104, 19810, 10328)",87_45,Non-Tumor
Q2,"(19586, 9880, 19810, 10104)",87_44,Non-Tumor
Q2,"(19586, 9656, 19810, 9880)",87_43,Non-Tumor
Q2,"(19586, 9432, 19810, 9656)",87_42,Non-Tumor
Q2,"(19586, 9208, 19810, 9432)",87_41,Non-Tumor
Q2,"(19586, 8984, 19810, 9208)",87_40,Non-Tumor
Q2,"(19586, 8760, 19810, 8984)",87_39,Non-Tumor
Q2,"(19586, 8536, 19810, 8760)",87_38,Non-Tumor
Q2,"(19586, 8312, 19810, 8536)",87_37,Non-Tumor
Q2,"(19586, 8088, 19810, 8312)",87_36,Empty
Q2,"(19586, 7864, 19810, 8088)",87_35,Non-Tumor
Q2,"(19586, 7640, 19810, 7864)",87_34,Non-Tumor
Q2,"(19586, 7416, 19810, 7640)",87_33,Empty
Q2,"(19586, 7192, 19810, 7416)",87_32,Non-Tumor
Q2,"(19586, 6968, 19810, 7192)",87_31,Empty
Q2,"(19586, 6744, 19810, 6968)",87_30,Empty
Q2,"(19362, 11896, 19586, 12120)",86_53,Non-Tumor
Q2,"(19362, 11672, 19586, 11896)",86_52,Non-Tumor
Q2,"(19362, 11448, 19586, 11672)",86_51,Empty
Q2,"(19362, 11224, 19586, 11448)",86_50,Non-Tumor
Q2,"(19362, 11000, 19586, 11224)",86_49,Non-Tumor
Q2,"(19362, 10776, 19586, 11000)",86_48,Non-Tumor
Q2,"(19362, 10552, 19586, 10776)",86_47,Non-Tumor
Q2,"(19362, 10328, 19586, 10552)",86_46,Non-Tumor
Q2,"(19362, 10104, 19586, 10328)",86_45,Non-Tumor
Q2,"(19362, 9880, 19586, 10104)",86_44,Non-Tumor
Q2,"(19362, 9656, 19586, 9880)",86_43,Non-Tumor
Q2,"(19362, 9432, 19586, 9656)",86_42,Empty
Q2,"(19362, 9208, 19586, 9432)",86_41,Non-Tumor
Q2,"(19362, 8984, 19586, 9208)",86_40,Non-Tumor
Q2,"(19362, 8760, 19586, 8984)",86_39,Empty
Q2,"(19362, 8536, 19586, 8760)",86_38,Non-Tumor
Q2,"(19362, 8312, 19586, 8536)",86_37,Non-Tumor
Q2,"(19362, 8088, 19586, 8312)",86_36,Non-Tumor
Q2,"(19362, 7864, 19586, 8088)",86_35,Empty
Q2,"(19362, 7640, 19586, 7864)",86_34,Empty
Q2,"(19362, 7416, 19586, 7640)",86_33,Empty
Q2,"(19362, 7192, 19586, 7416)",86_32,Empty
Q2,"(19362, 6968, 19586, 7192)",86_31,Non-Tumor
Q2,"(19362, 6744, 19586, 6968)",86_30,Non-Tumor
Q2,"(19138, 11896, 19362, 12120)",85_53,Non-Tumor
Q2,"(19138, 11672, 19362, 11896)",85_52,Non-Tumor
Q2,"(19138, 11448, 19362, 11672)",85_51,Empty
Q2,"(19138, 11224, 19362, 11448)",85_50,Non-Tumor
Q2,"(19138, 11000, 19362, 11224)",85_49,Non-Tumor
Q2,"(19138, 10776, 19362, 11000)",85_48,Non-Tumor
Q2,"(19138, 10552, 19362, 10776)",85_47,Non-Tumor
Q2,"(19138, 10328, 19362, 10552)",85_46,Empty
Q2,"(19138, 10104, 19362, 10328)",85_45,Non-Tumor
Q2,"(19138, 9880, 19362, 10104)",85_44,Non-Tumor
Q2,"(19138, 9656, 19362, 9880)",85_43,Non-Tumor
Q2,"(19138, 9432, 19362, 9656)",85_42,Empty
Q2,"(19138, 9208, 19362, 9432)",85_41,Empty
Q2,"(19138, 8984, 19362, 9208)",85_40,Non-Tumor
Q2,"(19138, 8760, 19362, 8984)",85_39,Non-Tumor
Q2,"(19138, 8536, 19362, 8760)",85_38,Empty
Q2,"(19138, 8312, 19362, 8536)",85_37,Non-Tumor
Q2,"(19138, 8088, 19362, 8312)",85_36,Non-Tumor
Q2,"(19138, 7864, 19362, 8088)",85_35,Non-Tumor
Q2,"(19138, 7640, 19362, 7864)",85_34,Non-Tumor
Q2,"(19138, 7416, 19362, 7640)",85_33,Empty
Q2,"(19138, 7192, 19362, 7416)",85_32,Non-Tumor
Q2,"(19138, 6968, 19362, 7192)",85_31,Non-Tumor
Q2,"(19138, 6744, 19362, 6968)",85_30,Non-Tumor
Q2,"(18914, 11896, 19138, 12120)",84_53,Non-Tumor
Q2,"(18914, 11672, 19138, 11896)",84_52,Non-Tumor
Q2,"(18914, 11448, 19138, 11672)",84_51,Non-Tumor
Q2,"(18914, 11224, 19138, 11448)",84_50,Non-Tumor
Q2,"(18914, 11000, 19138, 11224)",84_49,Non-Tumor
Q2,"(18914, 10776, 19138, 11000)",84_48,Non-Tumor
Q2,"(18914, 10552, 19138, 10776)",84_47,Non-Tumor
Q2,"(18914, 10328, 19138, 10552)",84_46,Non-Tumor
Q2,"(18914, 10104, 19138, 10328)",84_45,Non-Tumor
Q2,"(18914, 9880, 19138, 10104)",84_44,Non-Tumor
Q2,"(18914, 9656, 19138, 9880)",84_43,Non-Tumor
Q2,"(18914, 9432, 19138, 9656)",84_42,Empty
Q2,"(18914, 9208, 19138, 9432)",84_41,Non-Tumor
Q2,"(18914, 8984, 19138, 9208)",84_40,Non-Tumor
Q2,"(18914, 8760, 19138, 8984)",84_39,Non-Tumor
Q2,"(18914, 8536, 19138, 8760)",84_38,Non-Tumor
Q2,"(18914, 8312, 19138, 8536)",84_37,Non-Tumor
Q2,"(18914, 8088, 19138, 8312)",84_36,Non-Tumor
Q2,"(18914, 7864, 19138, 8088)",84_35,Non-Tumor
Q2,"(18914, 7640, 19138, 7864)",84_34,Empty
Q2,"(18914, 7416, 19138, 7640)",84_33,Non-Tumor
Q2,"(18914, 7192, 19138, 7416)",84_32,Empty
Q2,"(18914, 6968, 19138, 7192)",84_31,Empty
Q2,"(18914, 6744, 19138, 6968)",84_30,Empty
Q2,"(18690, 11896, 18914, 12120)",83_53,Non-Tumor
Q2,"(18690, 11672, 18914, 11896)",83_52,Non-Tumor
Q2,"(18690, 11448, 18914, 11672)",83_51,Non-Tumor
Q2,"(18690, 11224, 18914, 11448)",83_50,Non-Tumor
Q2,"(18690, 11000, 18914, 11224)",83_49,Non-Tumor
Q2,"(18690, 10776, 18914, 11000)",83_48,Non-Tumor
Q2,"(18690, 10552, 18914, 10776)",83_47,Non-Tumor
Q2,"(18690, 10328, 18914, 10552)",83_46,Non-Tumor
Q2,"(18690, 10104, 18914, 10328)",83_45,Non-Tumor
Q2,"(18690, 9880, 18914, 10104)",83_44,Non-Tumor
Q2,"(18690, 9656, 18914, 9880)",83_43,Non-Tumor
Q2,"(18690, 9432, 18914, 9656)",83_42,Non-Tumor
Q2,"(18690, 9208, 18914, 9432)",83_41,Non-Tumor
Q2,"(18690, 8984, 18914, 9208)",83_40,Non-Tumor
Q2,"(18690, 8760, 18914, 8984)",83_39,Non-Tumor
Q2,"(18690, 8536, 18914, 8760)",83_38,Empty
Q2,"(18690, 8312, 18914, 8536)",83_37,Non-Tumor
Q2,"(18690, 8088, 18914, 8312)",83_36,Non-Tumor
Q2,"(18690, 7864, 18914, 8088)",83_35,Non-Tumor
Q2,"(18690, 7640, 18914, 7864)",83_34,Non-Tumor
Q2,"(18690, 7416, 18914, 7640)",83_33,Empty
Q2,"(18690, 7192, 18914, 7416)",83_32,Empty
Q2,"(18690, 6968, 18914, 7192)",83_31,Non-Tumor
Q2,"(18690, 6744, 18914, 6968)",83_30,Empty
Q2,"(18466, 11896, 18690, 12120)",82_53,Tumor
Q2,"(18466, 11672, 18690, 11896)",82_52,Tumor
Q2,"(18466, 11448, 18690, 11672)",82_51,Tumor
Q2,"(18466, 11224, 18690, 11448)",82_50,Non-Tumor
Q2,"(18466, 11000, 18690, 11224)",82_49,Tumor
Q2,"(18466, 10776, 18690, 11000)",82_48,Tumor
Q2,"(18466, 10552, 18690, 10776)",82_47,Non-Tumor
Q2,"(18466, 10328, 18690, 10552)",82_46,Non-Tumor
Q2,"(18466, 10104, 18690, 10328)",82_45,Non-Tumor
Q2,"(18466, 9880, 18690, 10104)",82_44,Non-Tumor
Q2,"(18466, 9656, 18690, 9880)",82_43,Non-Tumor
Q2,"(18466, 9432, 18690, 9656)",82_42,Non-Tumor
Q2,"(18466, 9208, 18690, 9432)",82_41,Non-Tumor
Q2,"(18466, 8984, 18690, 9208)",82_40,Non-Tumor
Q2,"(18466, 8760, 18690, 8984)",82_39,Non-Tumor
Q2,"(18466, 8536, 18690, 8760)",82_38,Non-Tumor
Q2,"(18466, 8312, 18690, 8536)",82_37,Non-Tumor
Q2,"(18466, 8088, 18690, 8312)",82_36,Non-Tumor
Q2,"(18466, 7864, 18690, 8088)",82_35,Non-Tumor
Q2,"(18466, 7640, 18690, 7864)",82_34,Non-Tumor
Q2,"(18466, 7416, 18690, 7640)",82_33,Non-Tumor
Q2,"(18466, 7192, 18690, 7416)",82_32,Empty
Q2,"(18466, 6968, 18690, 7192)",82_31,Empty
Q2,"(18466, 6744, 18690, 6968)",82_30,Empty
Q2,"(18242, 11896, 18466, 12120)",81_53,Tumor
Q2,"(18242, 11672, 18466, 11896)",81_52,Tumor
Q2,"(18242, 11448, 18466, 11672)",81_51,Tumor
Q2,"(18242, 11224, 18466, 11448)",81_50,Non-Tumor
Q2,"(18242, 11000, 18466, 11224)",81_49,Tumor
Q2,"(18242, 10776, 18466, 11000)",81_48,Non-Tumor
Q2,"(18242, 10552, 18466, 10776)",81_47,Non-Tumor
Q2,"(18242, 10328, 18466, 10552)",81_46,Non-Tumor
Q2,"(18242, 10104, 18466, 10328)",81_45,Non-Tumor
Q2,"(18242, 9880, 18466, 10104)",81_44,Non-Tumor
Q2,"(18242, 9656, 18466, 9880)",81_43,Empty
Q2,"(18242, 9432, 18466, 9656)",81_42,Non-Tumor
Q2,"(18242, 9208, 18466, 9432)",81_41,Non-Tumor
Q2,"(18242, 8984, 18466, 9208)",81_40,Non-Tumor
Q2,"(18242, 8760, 18466, 8984)",81_39,Non-Tumor
Q2,"(18242, 8536, 18466, 8760)",81_38,Empty
Q2,"(18242, 8312, 18466, 8536)",81_37,Non-Tumor
Q2,"(18242, 8088, 18466, 8312)",81_36,Non-Tumor
Q2,"(18242, 7864, 18466, 8088)",81_35,Empty
Q2,"(18242, 7640, 18466, 7864)",81_34,Non-Tumor
Q2,"(18242, 7416, 18466, 7640)",81_33,Empty
Q2,"(18242, 7192, 18466, 7416)",81_32,Non-Tumor
Q2,"(18242, 6968, 18466, 7192)",81_31,Non-Tumor
Q2,"(18242, 6744, 18466, 6968)",81_30,Empty
Q2,"(18018, 11896, 18242, 12120)",80_53,Non-Tumor
Q2,"(18018, 11672, 18242, 11896)",80_52,Non-Tumor
Q2,"(18018, 11448, 18242, 11672)",80_51,Tumor
Q2,"(18018, 11224, 18242, 11448)",80_50,Tumor
Q2,"(18018, 11000, 18242, 11224)",80_49,Tumor
Q2,"(18018, 10776, 18242, 11000)",80_48,Tumor
Q2,"(18018, 10552, 18242, 10776)",80_47,Tumor
Q2,"(18018, 10328, 18242, 10552)",80_46,Tumor
Q2,"(18018, 10104, 18242, 10328)",80_45,Non-Tumor
Q2,"(18018, 9880, 18242, 10104)",80_44,Non-Tumor
Q2,"(18018, 9656, 18242, 9880)",80_43,Non-Tumor
Q2,"(18018, 9432, 18242, 9656)",80_42,Non-Tumor
Q2,"(18018, 9208, 18242, 9432)",80_41,Non-Tumor
Q2,"(18018, 8984, 18242, 9208)",80_40,Non-Tumor
Q2,"(18018, 8760, 18242, 8984)",80_39,Non-Tumor
Q2,"(18018, 8536, 18242, 8760)",80_38,Non-Tumor
Q2,"(18018, 8312, 18242, 8536)",80_37,Non-Tumor
Q2,"(18018, 8088, 18242, 8312)",80_36,Non-Tumor
Q2,"(18018, 7864, 18242, 8088)",80_35,Non-Tumor
Q2,"(18018, 7640, 18242, 7864)",80_34,Empty
Q2,"(18018, 7416, 18242, 7640)",80_33,Empty
Q2,"(18018, 7192, 18242, 7416)",80_32,Non-Tumor
Q2,"(18018, 6968, 18242, 7192)",80_31,Empty
Q2,"(18018, 6744, 18242, 6968)",80_30,Empty
Q2,"(17794, 11896, 18018, 12120)",79_53,Non-Tumor
Q2,"(17794, 11672, 18018, 11896)",79_52,Non-Tumor
Q2,"(17794, 11448, 18018, 11672)",79_51,Tumor
Q2,"(17794, 11224, 18018, 11448)",79_50,Tumor
Q2,"(17794, 11000, 18018, 11224)",79_49,Tumor
Q2,"(17794, 10776, 18018, 11000)",79_48,Tumor
Q2,"(17794, 10552, 18018, 10776)",79_47,Non-Tumor
Q2,"(17794, 10328, 18018, 10552)",79_46,Non-Tumor
Q2,"(17794, 10104, 18018, 10328)",79_45,Non-Tumor
Q2,"(17794, 9880, 18018, 10104)",79_44,Non-Tumor
Q2,"(17794, 9656, 18018, 9880)",79_43,Non-Tumor
Q2,"(17794, 9432, 18018, 9656)",79_42,Non-Tumor
Q2,"(17794, 9208, 18018, 9432)",79_41,Non-Tumor
Q2,"(17794, 8984, 18018, 9208)",79_40,Non-Tumor
Q2,"(17794, 8760, 18018, 8984)",79_39,Non-Tumor
Q2,"(17794, 8536, 18018, 8760)",79_38,Tumor
Q2,"(17794, 8312, 18018, 8536)",79_37,Tumor
Q2,"(17794, 8088, 18018, 8312)",79_36,Tumor
Q2,"(17794, 7864, 18018, 8088)",79_35,Tumor
Q2,"(17794, 7640, 18018, 7864)",79_34,Non-Tumor
Q2,"(17794, 7416, 18018, 7640)",79_33,Non-Tumor
Q2,"(17794, 7192, 18018, 7416)",79_32,Empty
Q2,"(17794, 6968, 18018, 7192)",79_31,Non-Tumor
Q2,"(17794, 6744, 18018, 6968)",79_30,Empty
Q2,"(17570, 11896, 17794, 12120)",78_53,Non-Tumor
Q2,"(17570, 11672, 17794, 11896)",78_52,Tumor
Q2,"(17570, 11448, 17794, 11672)",78_51,Non-Tumor
Q2,"(17570, 11224, 17794, 11448)",78_50,Non-Tumor
Q2,"(17570, 11000, 17794, 11224)",78_49,Non-Tumor
Q2,"(17570, 10776, 17794, 11000)",78_48,Tumor
Q2,"(17570, 10552, 17794, 10776)",78_47,Tumor
Q2,"(17570, 10328, 17794, 10552)",78_46,Non-Tumor
Q2,"(17570, 10104, 17794, 10328)",78_45,Non-Tumor
Q2,"(17570, 9880, 17794, 10104)",78_44,Non-Tumor
Q2,"(17570, 9656, 17794, 9880)",78_43,Non-Tumor
Q2,"(17570, 9432, 17794, 9656)",78_42,Non-Tumor
Q2,"(17570, 9208, 17794, 9432)",78_41,Non-Tumor
Q2,"(17570, 8984, 17794, 9208)",78_40,Non-Tumor
Q2,"(17570, 8760, 17794, 8984)",78_39,Non-Tumor
Q2,"(17570, 8536, 17794, 8760)",78_38,Tumor
Q2,"(17570, 8312, 17794, 8536)",78_37,Tumor
Q2,"(17570, 8088, 17794, 8312)",78_36,Tumor
Q2,"(17570, 7864, 17794, 8088)",78_35,Tumor
Q2,"(17570, 7640, 17794, 7864)",78_34,Non-Tumor
Q2,"(17570, 7416, 17794, 7640)",78_33,Non-Tumor
Q2,"(17570, 7192, 17794, 7416)",78_32,Non-Tumor
Q2,"(17570, 6968, 17794, 7192)",78_31,Non-Tumor
Q2,"(17570, 6744, 17794, 6968)",78_30,Non-Tumor
Q2,"(17346, 11896, 17570, 12120)",77_53,Non-Tumor
Q2,"(17346, 11672, 17570, 11896)",77_52,Non-Tumor
Q2,"(17346, 11448, 17570, 11672)",77_51,Non-Tumor
Q2,"(17346, 11224, 17570, 11448)",77_50,Tumor
Q2,"(17346, 11000, 17570, 11224)",77_49,Tumor
Q2,"(17346, 10776, 17570, 11000)",77_48,Tumor
Q2,"(17346, 10552, 17570, 10776)",77_47,Tumor
Q2,"(17346, 10328, 17570, 10552)",77_46,Non-Tumor
Q2,"(17346, 10104, 17570, 10328)",77_45,Non-Tumor
Q2,"(17346, 9880, 17570, 10104)",77_44,Non-Tumor
Q2,"(17346, 9656, 17570, 9880)",77_43,Non-Tumor
Q2,"(17346, 9432, 17570, 9656)",77_42,Non-Tumor
Q2,"(17346, 9208, 17570, 9432)",77_41,Non-Tumor
Q2,"(17346, 8984, 17570, 9208)",77_40,Non-Tumor
Q2,"(17346, 8760, 17570, 8984)",77_39,Empty
Q2,"(17346, 8536, 17570, 8760)",77_38,Tumor
Q2,"(17346, 8312, 17570, 8536)",77_37,Tumor
Q2,"(17346, 8088, 17570, 8312)",77_36,Tumor
Q2,"(17346, 7864, 17570, 8088)",77_35,Tumor
Q2,"(17346, 7640, 17570, 7864)",77_34,Empty
Q2,"(17346, 7416, 17570, 7640)",77_33,Non-Tumor
Q2,"(17346, 7192, 17570, 7416)",77_32,Empty
Q2,"(17346, 6968, 17570, 7192)",77_31,Empty
Q2,"(17346, 6744, 17570, 6968)",77_30,Empty
Q2,"(17122, 11896, 17346, 12120)",76_53,Tumor
Q2,"(17122, 11672, 17346, 11896)",76_52,Non-Tumor
Q2,"(17122, 11448, 17346, 11672)",76_51,Non-Tumor
Q2,"(17122, 11224, 17346, 11448)",76_50,Tumor
Q2,"(17122, 11000, 17346, 11224)",76_49,Non-Tumor
Q2,"(17122, 10776, 17346, 11000)",76_48,Non-Tumor
Q2,"(17122, 10552, 17346, 10776)",76_47,Non-Tumor
Q2,"(17122, 10328, 17346, 10552)",76_46,Non-Tumor
Q2,"(17122, 10104, 17346, 10328)",76_45,Non-Tumor
Q2,"(17122, 9880, 17346, 10104)",76_44,Non-Tumor
Q2,"(17122, 9656, 17346, 9880)",76_43,Non-Tumor
Q2,"(17122, 9432, 17346, 9656)",76_42,Non-Tumor
Q2,"(17122, 9208, 17346, 9432)",76_41,Non-Tumor
Q2,"(17122, 8984, 17346, 9208)",76_40,Non-Tumor
Q2,"(17122, 8760, 17346, 8984)",76_39,Non-Tumor
Q2,"(17122, 8536, 17346, 8760)",76_38,Non-Tumor
Q2,"(17122, 8312, 17346, 8536)",76_37,Non-Tumor
Q2,"(17122, 8088, 17346, 8312)",76_36,Non-Tumor
Q2,"(17122, 7864, 17346, 8088)",76_35,Non-Tumor
Q2,"(17122, 7640, 17346, 7864)",76_34,Non-Tumor
Q2,"(17122, 7416, 17346, 7640)",76_33,Non-Tumor
Q2,"(17122, 7192, 17346, 7416)",76_32,Non-Tumor
Q2,"(17122, 6968, 17346, 7192)",76_31,Empty
Q2,"(17122, 6744, 17346, 6968)",76_30,Non-Tumor
Q2,"(16898, 11896, 17122, 12120)",75_53,Non-Tumor
Q2,"(16898, 11672, 17122, 11896)",75_52,Non-Tumor
Q2,"(16898, 11448, 17122, 11672)",75_51,Non-Tumor
Q2,"(16898, 11224, 17122, 11448)",75_50,Tumor
Q2,"(16898, 11000, 17122, 11224)",75_49,Tumor
Q2,"(16898, 10776, 17122, 11000)",75_48,Non-Tumor
Q2,"(16898, 10552, 17122, 10776)",75_47,Non-Tumor
Q2,"(16898, 10328, 17122, 10552)",75_46,Non-Tumor
Q2,"(16898, 10104, 17122, 10328)",75_45,Non-Tumor
Q2,"(16898, 9880, 17122, 10104)",75_44,Non-Tumor
Q2,"(16898, 9656, 17122, 9880)",75_43,Non-Tumor
Q2,"(16898, 9432, 17122, 9656)",75_42,Non-Tumor
Q2,"(16898, 9208, 17122, 9432)",75_41,Non-Tumor
Q2,"(16898, 8984, 17122, 9208)",75_40,Non-Tumor
Q2,"(16898, 8760, 17122, 8984)",75_39,Non-Tumor
Q2,"(16898, 8536, 17122, 8760)",75_38,Empty
Q2,"(16898, 8312, 17122, 8536)",75_37,Non-Tumor
Q2,"(16898, 8088, 17122, 8312)",75_36,Empty
Q2,"(16898, 7864, 17122, 8088)",75_35,Non-Tumor
Q2,"(16898, 7640, 17122, 7864)",75_34,Empty
Q2,"(16898, 7416, 17122, 7640)",75_33,Non-Tumor
Q2,"(16898, 7192, 17122, 7416)",75_32,Non-Tumor
Q2,"(16898, 6968, 17122, 7192)",75_31,Non-Tumor
Q2,"(16898, 6744, 17122, 6968)",75_30,Non-Tumor
Q2,"(16674, 11896, 16898, 12120)",74_53,Non-Tumor
Q2,"(16674, 11672, 16898, 11896)",74_52,Non-Tumor
Q2,"(16674, 11448, 16898, 11672)",74_51,Tumor
Q2,"(16674, 11224, 16898, 11448)",74_50,Tumor
Q2,"(16674, 11000, 16898, 11224)",74_49,Tumor
Q2,"(16674, 10776, 16898, 11000)",74_48,Tumor
Q2,"(16674, 10552, 16898, 10776)",74_47,Non-Tumor
Q2,"(16674, 10328, 16898, 10552)",74_46,Non-Tumor
Q2,"(16674, 10104, 16898, 10328)",74_45,Non-Tumor
Q2,"(16674, 9880, 16898, 10104)",74_44,Non-Tumor
Q2,"(16674, 9656, 16898, 9880)",74_43,Non-Tumor
Q2,"(16674, 9432, 16898, 9656)",74_42,Non-Tumor
Q2,"(16674, 9208, 16898, 9432)",74_41,Empty
Q2,"(16674, 8984, 16898, 9208)",74_40,Non-Tumor
Q2,"(16674, 8760, 16898, 8984)",74_39,Non-Tumor
Q2,"(16674, 8536, 16898, 8760)",74_38,Non-Tumor
Q2,"(16674, 8312, 16898, 8536)",74_37,Non-Tumor
Q2,"(16674, 8088, 16898, 8312)",74_36,Non-Tumor
Q2,"(16674, 7864, 16898, 8088)",74_35,Empty
Q2,"(16674, 7640, 16898, 7864)",74_34,Non-Tumor
Q2,"(16674, 7416, 16898, 7640)",74_33,Non-Tumor
Q2,"(16674, 7192, 16898, 7416)",74_32,Empty
Q2,"(16674, 6968, 16898, 7192)",74_31,Non-Tumor
Q2,"(16674, 6744, 16898, 6968)",74_30,Empty
Q2,"(16450, 11896, 16674, 12120)",73_53,Non-Tumor
Q2,"(16450, 11672, 16674, 11896)",73_52,Non-Tumor
Q2,"(16450, 11448, 16674, 11672)",73_51,Non-Tumor
Q2,"(16450, 11224, 16674, 11448)",73_50,Non-Tumor
Q2,"(16450, 11000, 16674, 11224)",73_49,Non-Tumor
Q2,"(16450, 10776, 16674, 11000)",73_48,Tumor
Q2,"(16450, 10552, 16674, 10776)",73_47,Non-Tumor
Q2,"(16450, 10328, 16674, 10552)",73_46,Non-Tumor
Q2,"(16450, 10104, 16674, 10328)",73_45,Non-Tumor
Q2,"(16450, 9880, 16674, 10104)",73_44,Non-Tumor
Q2,"(16450, 9656, 16674, 9880)",73_43,Non-Tumor
Q2,"(16450, 9432, 16674, 9656)",73_42,Non-Tumor
Q2,"(16450, 9208, 16674, 9432)",73_41,Non-Tumor
Q2,"(16450, 8984, 16674, 9208)",73_40,Non-Tumor
Q2,"(16450, 8760, 16674, 8984)",73_39,Non-Tumor
Q2,"(16450, 8536, 16674, 8760)",73_38,Non-Tumor
Q2,"(16450, 8312, 16674, 8536)",73_37,Non-Tumor
Q2,"(16450, 8088, 16674, 8312)",73_36,Empty
Q2,"(16450, 7864, 16674, 8088)",73_35,Non-Tumor
Q2,"(16450, 7640, 16674, 7864)",73_34,Empty
Q2,"(16450, 7416, 16674, 7640)",73_33,Empty
Q2,"(16450, 7192, 16674, 7416)",73_32,Non-Tumor
Q2,"(16450, 6968, 16674, 7192)",73_31,Empty
Q2,"(16450, 6744, 16674, 6968)",73_30,Non-Tumor
Q2,"(16226, 11896, 16450, 12120)",72_53,Non-Tumor
Q2,"(16226, 11672, 16450, 11896)",72_52,Non-Tumor
Q2,"(16226, 11448, 16450, 11672)",72_51,Non-Tumor
Q2,"(16226, 11224, 16450, 11448)",72_50,Non-Tumor
Q2,"(16226, 11000, 16450, 11224)",72_49,Non-Tumor
Q2,"(16226, 10776, 16450, 11000)",72_48,Non-Tumor
Q2,"(16226, 10552, 16450, 10776)",72_47,Non-Tumor
Q2,"(16226, 10328, 16450, 10552)",72_46,Non-Tumor
Q2,"(16226, 10104, 16450, 10328)",72_45,Non-Tumor
Q2,"(16226, 9880, 16450, 10104)",72_44,Non-Tumor
Q2,"(16226, 9656, 16450, 9880)",72_43,Non-Tumor
Q2,"(16226, 9432, 16450, 9656)",72_42,Non-Tumor
Q2,"(16226, 9208, 16450, 9432)",72_41,Non-Tumor
Q2,"(16226, 8984, 16450, 9208)",72_40,Non-Tumor
Q2,"(16226, 8760, 16450, 8984)",72_39,Non-Tumor
Q2,"(16226, 8536, 16450, 8760)",72_38,Non-Tumor
Q2,"(16226, 8312, 16450, 8536)",72_37,Empty
Q2,"(16226, 8088, 16450, 8312)",72_36,Non-Tumor
Q2,"(16226, 7864, 16450, 8088)",72_35,Empty
Q2,"(16226, 7640, 16450, 7864)",72_34,Empty
Q2,"(16226, 7416, 16450, 7640)",72_33,Non-Tumor
Q2,"(16226, 7192, 16450, 7416)",72_32,Non-Tumor
